node_index,gene_id,gene_symbol,graph_degree
741,ENSG00000059758,CDK17,0
742,ENSG00000059769,DNAJC25,0
743,ENSG00000059915,PSD,0
744,ENSG00000060069,CTDP1,18
745,ENSG00000060138,YBX3,5
746,ENSG00000060140,STYK1,0
747,ENSG00000060237,WNK1,2
748,ENSG00000060339,CCAR1,14
749,ENSG00000060558,GNA15,3
750,ENSG00000060566,CREB3L3,16
751,ENSG00000060642,PIGV,0
752,ENSG00000060656,PTPRU,1
753,ENSG00000060688,SNRNP40,117
754,ENSG00000060709,RIMBP2,0
755,ENSG00000060718,COL11A1,10
756,ENSG00000060749,QSER1,0
757,ENSG00000060982,BCAT1,3
758,ENSG00000061273,HDAC7,9
759,ENSG00000061337,LZTS1,0
760,ENSG00000061455,PRDM6,2
761,ENSG00000061492,WNT8A,5
762,ENSG00000061656,SPAG4,2
763,ENSG00000061676,NCKAP1,15
764,ENSG00000061794,MRPS35,97
765,ENSG00000061918,GUCY1B1,2
766,ENSG00000061936,SFSWAP,0
767,ENSG00000061938,TNK2,3
768,ENSG00000061987,MON2,0
769,ENSG00000062038,CDH3,16
770,ENSG00000062194,GPBP1,0
771,ENSG00000062282,DGAT2,3
772,ENSG00000062370,ZNF112,0
773,ENSG00000062524,LTK,1
774,ENSG00000062582,MRPS24,93
775,ENSG00000062598,ELMO2,9
776,ENSG00000062650,WAPL,10
777,ENSG00000062716,VMP1,2
778,ENSG00000062725,APPBP2,14
779,ENSG00000062822,POLD1,48
780,ENSG00000063015,SEZ6,0
781,ENSG00000063046,EIF4B,13
782,ENSG00000063169,BICRA,27
783,ENSG00000063176,SPHK2,10
784,ENSG00000063177,RPL18,108
785,ENSG00000063180,CA11,0
786,ENSG00000063244,U2AF2,43
787,ENSG00000063245,EPN1,10
788,ENSG00000063322,MED29,72
789,ENSG00000063438,AHRR,2
790,ENSG00000063515,GSC2,0
791,ENSG00000063601,MTMR1,0
792,ENSG00000063660,GPC1,9
793,ENSG00000063761,ADCK1,0
794,ENSG00000063854,HAGH,1
795,ENSG00000063978,RNF4,8
796,ENSG00000064012,CASP8,37
797,ENSG00000064042,LIMCH1,0
798,ENSG00000064102,INTS13,14
799,ENSG00000064115,TM7SF3,0
800,ENSG00000064195,DLX3,2
801,ENSG00000064199,SPA17,0
802,ENSG00000064201,TSPAN32,0
803,ENSG00000064205,CCN5,0
804,ENSG00000064218,DMRT3,0
805,ENSG00000064225,ST3GAL6,0
806,ENSG00000064270,ATP2C2,1
807,ENSG00000064300,NGFR,31
808,ENSG00000064309,CDON,9
809,ENSG00000064313,TAF2,89
810,ENSG00000064393,HIPK2,6
811,ENSG00000064419,TNPO3,2
812,ENSG00000064490,RFXANK,5
813,ENSG00000064545,TMEM161A,0
814,ENSG00000064547,LPAR2,10
815,ENSG00000064601,CTSA,2
816,ENSG00000064607,SUGP2,0
817,ENSG00000064651,SLC12A2,0
818,ENSG00000064652,SNX24,0
819,ENSG00000064655,EYA2,1
820,ENSG00000064666,CNN2,0
821,ENSG00000064687,ABCA7,1
822,ENSG00000064692,SNCAIP,3
823,ENSG00000064703,DDX20,18
824,ENSG00000064726,BTBD1,0
825,ENSG00000064763,FAR2,1
826,ENSG00000064787,BCAS1,0
827,ENSG00000064835,POU1F1,1
828,ENSG00000064932,SBNO2,0
829,ENSG00000064933,PMS1,8
830,ENSG00000064961,HMG20B,11
831,ENSG00000064989,CALCRL,13
832,ENSG00000064999,ANKS1A,0
833,ENSG00000065000,AP3D1,8
834,ENSG00000065029,ZNF76,0
835,ENSG00000065054,NHERF2,10
836,ENSG00000065057,NTHL1,2
837,ENSG00000065060,BLTP3A,0
838,ENSG00000065135,GNAI3,36
839,ENSG00000065150,IPO5,3
840,ENSG00000065154,OAT,0
841,ENSG00000065183,WDR3,65
842,ENSG00000065243,PKN2,9
843,ENSG00000065268,WDR18,5
844,ENSG00000065308,TRAM2,0
845,ENSG00000065320,NTN1,9
846,ENSG00000065325,GLP2R,4
847,ENSG00000065328,MCM10,24
848,ENSG00000065357,DGKA,0
849,ENSG00000065361,ERBB3,26
850,ENSG00000065413,ANKRD44,4
851,ENSG00000065427,KARS1,15
852,ENSG00000065457,ADAT1,0
853,ENSG00000065485,PDIA5,0
854,ENSG00000065491,TBC1D22B,0
855,ENSG00000065518,NDUFB4,62
856,ENSG00000065526,SPEN,4
857,ENSG00000065534,MYLK,3
858,ENSG00000065548,ZC3H15,1
859,ENSG00000065559,MAP2K4,16
860,ENSG00000065600,PACC1,0
861,ENSG00000065609,SNAP91,1
862,ENSG00000065613,SLK,0
863,ENSG00000065615,CYB5R4,2
864,ENSG00000065618,COL17A1,6
865,ENSG00000065621,GSTO2,1
866,ENSG00000065665,SEC61A2,7
867,ENSG00000065675,PRKCQ,11
868,ENSG00000065717,TLE2,4
869,ENSG00000065802,ASB1,1
870,ENSG00000065809,FAM107B,0
871,ENSG00000065833,ME1,3
872,ENSG00000065882,TBC1D1,0
873,ENSG00000065883,CDK13,8
874,ENSG00000065911,MTHFD2,2
875,ENSG00000065923,SLC9A7,1
876,ENSG00000065970,FOXJ2,0
877,ENSG00000065978,YBX1,58
878,ENSG00000065989,PDE4A,7
879,ENSG00000066027,PPP2R5A,22
880,ENSG00000066032,CTNNA2,15
881,ENSG00000066044,ELAVL1,12
882,ENSG00000066056,TIE1,3
883,ENSG00000066084,DIP2B,1
884,ENSG00000066117,SMARCD1,37
885,ENSG00000066135,KDM4A,4
886,ENSG00000066136,NFYC,3
887,ENSG00000066185,ZMYND12,0
888,ENSG00000066230,SLC9A3,4
889,ENSG00000066248,NGEF,0
890,ENSG00000066279,ASPM,1
891,ENSG00000066294,CD84,2
892,ENSG00000066322,ELOVL1,3
893,ENSG00000066336,SPI1,24
894,ENSG00000066379,POLR1H,12
895,ENSG00000066382,MPPED2,0
896,ENSG00000066405,CLDN18,2
897,ENSG00000066422,ZBTB11,0
898,ENSG00000066455,GOLGA5,1
899,ENSG00000066468,FGFR2,29
900,ENSG00000066557,LRRC40,1
901,ENSG00000066583,ISOC1,0
902,ENSG00000066629,EML1,1
903,ENSG00000066651,TRMT11,1
904,ENSG00000066654,THUMPD1,1
905,ENSG00000066697,MSANTD3,0
906,ENSG00000066735,KIF26A,0
907,ENSG00000066739,ATG2B,4
908,ENSG00000066777,ARFGEF1,1
909,ENSG00000066827,ZFAT,0
910,ENSG00000066855,MTFR1,0
911,ENSG00000066923,STAG3,8
912,ENSG00000066926,FECH,3
913,ENSG00000066933,MYO9A,7
914,ENSG00000067048,DDX3Y,0
915,ENSG00000067057,PFKP,6
916,ENSG00000067064,IDI1,0
917,ENSG00000067082,KLF6,1
918,ENSG00000067113,PLPP1,0
919,ENSG00000067141,NEO1,14
920,ENSG00000067167,TRAM1,4
921,ENSG00000067177,PHKA1,7
922,ENSG00000067182,TNFRSF1A,45
923,ENSG00000067191,CACNB1,8
924,ENSG00000067208,EVI5,1
925,ENSG00000067221,STOML1,0
926,ENSG00000067225,PKM,14
927,ENSG00000067248,DHX29,28
928,ENSG00000067334,DNTTIP2,61
929,ENSG00000067365,METTL22,0
930,ENSG00000067369,TP53BP1,28
931,ENSG00000067533,RRP15,6
932,ENSG00000067560,RHOA,54
933,ENSG00000067596,DHX8,42
934,ENSG00000067606,PRKCZ,17
935,ENSG00000067704,IARS2,11
936,ENSG00000067715,SYT1,21
937,ENSG00000067798,NAV3,0
938,ENSG00000067836,ROGDI,3
939,ENSG00000067840,PDZD4,0
940,ENSG00000067842,ATP2B3,0
941,ENSG00000067900,ROCK1,7
942,ENSG00000067955,CBFB,18
943,ENSG00000067992,PDK3,1
944,ENSG00000068001,HYAL2,1
945,ENSG00000068024,HDAC4,22
946,ENSG00000068028,RASSF1,10
947,ENSG00000068078,FGFR3,21
948,ENSG00000068079,IFI35,1
949,ENSG00000068097,HEATR6,0
950,ENSG00000068120,COASY,3
951,ENSG00000068137,PLEKHH3,0
952,ENSG00000068305,MEF2A,13
953,ENSG00000068308,OTUD5,4
954,ENSG00000068323,TFE3,3
955,ENSG00000068354,TBC1D25,3
956,ENSG00000068366,ACSL4,1
957,ENSG00000068383,INPP5A,3
958,ENSG00000068394,GPKOW,44
959,ENSG00000068400,GRIPAP1,1
960,ENSG00000068438,FTSJ1,1
961,ENSG00000068489,PRR11,0
962,ENSG00000068615,REEP1,1
963,ENSG00000068650,ATP11A,7
964,ENSG00000068654,POLR1A,17
965,ENSG00000068697,LAPTM4A,2
966,ENSG00000068724,TTC7A,0
967,ENSG00000068745,IP6K2,2
968,ENSG00000068784,SRBD1,0
969,ENSG00000068796,KIF2A,16
970,ENSG00000068831,RASGRP2,1
971,ENSG00000068878,PSME4,19
972,ENSG00000068885,IFT80,16
973,ENSG00000068903,SIRT2,10
974,ENSG00000068912,ERLEC1,10
975,ENSG00000068971,PPP2R5B,13
976,ENSG00000068976,PYGM,3
977,ENSG00000069011,PITX1,1
978,ENSG00000069018,TRPC7,1
979,ENSG00000069020,MAST4,0
980,ENSG00000069122,ADGRF5,0
981,ENSG00000069188,SDK2,0
982,ENSG00000069206,ADAM7,0
983,ENSG00000069248,NUP133,24
984,ENSG00000069275,NUCKS1,1
985,ENSG00000069329,VPS35,14
986,ENSG00000069345,DNAJA2,6
987,ENSG00000069399,BCL3,10
988,ENSG00000069424,KCNAB2,7
989,ENSG00000069431,ABCC9,3
990,ENSG00000069482,GAL,8
991,ENSG00000069509,FUNDC1,9
992,ENSG00000069535,MAOB,3
993,ENSG00000069667,RORA,9
994,ENSG00000069696,DRD4,2
995,ENSG00000069702,TGFBR3,8
996,ENSG00000069764,PLA2G10,1
997,ENSG00000069812,HES2,0
998,ENSG00000069849,ATP1B3,19
999,ENSG00000069869,NEDD4,17
1000,ENSG00000069943,PIGB,0
1001,ENSG00000069956,MAPK6,8
1002,ENSG00000069966,GNB5,27
1003,ENSG00000069974,RAB27A,13
1004,ENSG00000069998,HDHD5,0
1005,ENSG00000070010,UFD1,16
1006,ENSG00000070018,LRP6,38
1007,ENSG00000070019,GUCY2C,2
1008,ENSG00000070031,SCT,3
1009,ENSG00000070047,PHRF1,0
1010,ENSG00000070061,ELP1,8
1011,ENSG00000070081,NUCB2,1
1012,ENSG00000070087,PFN2,4
1013,ENSG00000070159,PTPN3,1
1014,ENSG00000070182,SPTB,10
1015,ENSG00000070190,DAPP1,1
1016,ENSG00000070193,FGF10,14
1017,ENSG00000070214,SLC44A1,0
1018,ENSG00000070269,TMEM260,0
1019,ENSG00000070366,SMG6,7
1020,ENSG00000070367,EXOC5,15
1021,ENSG00000070404,FSTL3,3
1022,ENSG00000070413,DGCR2,0
1023,ENSG00000070423,RNF126,2
1024,ENSG00000070444,MNT,2
1025,ENSG00000070476,ZXDC,0
1026,ENSG00000070495,JMJD6,2
1027,ENSG00000070501,POLB,14
1028,ENSG00000070526,ST6GALNAC1,0
1029,ENSG00000070540,WIPI1,7
1030,ENSG00000070601,FRMPD1,0
1031,ENSG00000070610,GBA2,2
1032,ENSG00000070614,NDST1,1
1033,ENSG00000070669,ASNS,1
1034,ENSG00000070718,AP3M2,23
1035,ENSG00000070729,CNGB1,5
1036,ENSG00000070731,ST6GALNAC2,0
1037,ENSG00000070748,CHAT,0
1038,ENSG00000070759,TESK2,0
1039,ENSG00000070761,CFAP20,31
1040,ENSG00000070770,CSNK2A2,16
1041,ENSG00000070778,PTPN21,0
1042,ENSG00000070785,EIF2B3,6
1043,ENSG00000070808,CAMK2A,13
1044,ENSG00000070814,TCOF1,1
1045,ENSG00000070831,CDC42,0
1046,ENSG00000070882,OSBPL3,1
1047,ENSG00000070886,EPHA8,4
1048,ENSG00000070915,SLC12A3,0
1049,ENSG00000070950,RAD18,15
1050,ENSG00000070961,ATP2B1,1
1051,ENSG00000070985,TRPM5,0
1052,ENSG00000071051,NCK2,23
1053,ENSG00000071054,MAP4K4,2
1054,ENSG00000071073,MGAT4A,2
1055,ENSG00000071127,WDR1,2
1056,ENSG00000071189,SNX13,0
1057,ENSG00000071203,MS4A12,0
1058,ENSG00000071205,ARHGAP10,1
1059,ENSG00000071242,RPS6KA2,0
1060,ENSG00000071243,ING3,45
1061,ENSG00000071246,VASH1,3
1062,ENSG00000071282,LMCD1,1
1063,ENSG00000071462,BUD23,0
1064,ENSG00000071537,SEL1L,20
1065,ENSG00000071539,TRIP13,5
1066,ENSG00000071553,ATP6AP1,27
1067,ENSG00000071564,TCF3,22
1068,ENSG00000071575,TRIB2,1
1069,ENSG00000071626,DAZAP1,3
1070,ENSG00000071655,MBD3,15
1071,ENSG00000071677,PRLH,1
1072,ENSG00000071794,HLTF,5
1073,ENSG00000071859,FAM50A,0
1074,ENSG00000071889,FAM3A,0
1075,ENSG00000071894,CPSF1,24
1076,ENSG00000071909,MYO3B,10
1077,ENSG00000071967,CYBRD1,0
1078,ENSG00000071991,CDH19,8
1079,ENSG00000071994,PDCD2,0
1080,ENSG00000072041,SLC6A15,0
1081,ENSG00000072042,RDH11,3
1082,ENSG00000072062,PRKACA,32
1083,ENSG00000072071,ADGRL1,16
1084,ENSG00000072080,SPP2,0
1085,ENSG00000072110,ACTN1,23
1086,ENSG00000072121,ZFYVE26,0
1087,ENSG00000072133,RPS6KA6,0
1088,ENSG00000072134,EPN2,8
1089,ENSG00000072135,PTPN18,2
1090,ENSG00000072163,LIMS2,3
1091,ENSG00000072182,ASIC4,2
1092,ENSG00000072195,SPEG,0
1093,ENSG00000072201,LNX1,8
1094,ENSG00000072210,ALDH3A2,2
1095,ENSG00000072274,TFRC,12
1096,ENSG00000072310,SREBF1,6
1097,ENSG00000072315,TRPC5,6
1098,ENSG00000072364,AFF4,41
1099,ENSG00000072401,UBE2D1,38
1100,ENSG00000072415,PALS1,12
1101,ENSG00000072422,RHOBTB1,6
1102,ENSG00000072501,SMC1A,16
1103,ENSG00000072506,HSD17B10,26
1104,ENSG00000072518,MARK2,2
1105,ENSG00000072571,HMMR,5
1106,ENSG00000072609,CHFR,0
1107,ENSG00000072657,TRHDE,0
1108,ENSG00000072682,P4HA2,2
1109,ENSG00000072736,NFATC3,9
1110,ENSG00000072756,TRNT1,0
1111,ENSG00000072778,ACADVL,5
1112,ENSG00000072786,STK10,0
1113,ENSG00000072803,FBXW11,17
1114,ENSG00000072818,ACAP1,0
1115,ENSG00000072832,CRMP1,3
1116,ENSG00000072840,EVC,2
1117,ENSG00000072849,DERL2,14
1118,ENSG00000072858,SIDT1,0
1119,ENSG00000072864,NDE1,8
1120,ENSG00000072952,IRAG1,1
1121,ENSG00000072954,TMEM38A,0
1122,ENSG00000072958,AP1M1,8
1123,ENSG00000073050,XRCC1,17
1124,ENSG00000073060,SCARB1,18
1125,ENSG00000073067,CYP2W1,0
1126,ENSG00000073111,MCM2,42
1127,ENSG00000073146,MOV10L1,5
1128,ENSG00000073150,PANX2,1
1129,ENSG00000073169,SELENOO,0
1130,ENSG00000073282,TP63,5
1131,ENSG00000073331,ALPK1,1
1132,ENSG00000073350,LLGL2,12
1133,ENSG00000073417,PDE8A,1
1134,ENSG00000073464,CLCN4,0
1135,ENSG00000073536,NLE1,1
1136,ENSG00000073578,SDHA,7
1137,ENSG00000073584,SMARCE1,36
1138,ENSG00000073598,FNDC8,0
1139,ENSG00000073614,KDM5A,10
1140,ENSG00000073670,ADAM11,1
1141,ENSG00000073711,PPP2R3A,18
1142,ENSG00000073712,FERMT2,4
1143,ENSG00000073734,ABCB11,0
1144,ENSG00000073737,DHRS9,2
1145,ENSG00000073754,CD5L,1
1146,ENSG00000073756,PTGS2,3
1147,ENSG00000073792,IGF2BP2,3
1148,ENSG00000073803,MAP3K13,0
1149,ENSG00000073849,ST6GAL1,1
1150,ENSG00000073861,TBX21,4
1151,ENSG00000073910,FRY,0
1152,ENSG00000073921,PICALM,20
1153,ENSG00000073969,NSF,26
1154,ENSG00000074047,GLI2,9
1155,ENSG00000074054,CLASP1,2
1156,ENSG00000074071,MRPS34,93
1157,ENSG00000074181,NOTCH3,12
1158,ENSG00000074201,CLNS1A,12
1159,ENSG00000074211,PPP2R2C,18
1160,ENSG00000074219,TEAD2,8
1161,ENSG00000074266,EED,34
1162,ENSG00000074276,CDHR2,2
1163,ENSG00000074317,SNCB,1
1164,ENSG00000074319,TSG101,41
1165,ENSG00000074356,NCBP3,13
1166,ENSG00000074370,ATP2A3,4
1167,ENSG00000074410,CA12,0
1168,ENSG00000074416,MGLL,9
1169,ENSG00000074527,NTN4,2
1170,ENSG00000074582,BCS1L,8
1171,ENSG00000074590,NUAK1,2
1172,ENSG00000074603,DPP8,1
1173,ENSG00000074621,SLC24A1,0
1174,ENSG00000074657,ZNF532,0
1175,ENSG00000074660,SCARF1,1
1176,ENSG00000074695,LMAN1,3
1177,ENSG00000074696,HACD3,9
1178,ENSG00000074706,IPCEF1,0
1179,ENSG00000074755,ZZEF1,0
1180,ENSG00000074771,NOX3,10
1181,ENSG00000074803,SLC12A1,0
1182,ENSG00000074842,MYDGF,0
1183,ENSG00000074855,ANO8,0
1184,ENSG00000074935,TUBE1,1
1185,ENSG00000074964,ARHGEF10L,0
1186,ENSG00000074966,TXK,3
1187,ENSG00000075035,WSCD2,0
1188,ENSG00000075043,KCNQ2,11
1189,ENSG00000075073,TACR2,1
1190,ENSG00000075089,ACTR6,6
1191,ENSG00000075131,TIPIN,27
1192,ENSG00000075142,SRI,4
1193,ENSG00000075151,EIF4G3,8
1194,ENSG00000075188,NUP37,24
1195,ENSG00000075213,SEMA3A,7
1196,ENSG00000075218,GTSE1,5
1197,ENSG00000075223,SEMA3C,6
1198,ENSG00000075234,TTC38,0
1199,ENSG00000075239,ACAT1,0
1200,ENSG00000075240,GRAMD4,0
1201,ENSG00000075275,CELSR1,0
1202,ENSG00000075290,WNT8B,2
1203,ENSG00000075292,ZNF638,0
1204,ENSG00000075303,SLC25A40,0
1205,ENSG00000075336,TIMM21,8
1206,ENSG00000075340,ADD2,13
1207,ENSG00000075388,FGF4,13
1208,ENSG00000075391,RASAL2,0
1209,ENSG00000075399,VPS9D1,0
1210,ENSG00000075413,MARK3,2
1211,ENSG00000075415,SLC25A3,6
1212,ENSG00000075420,FNDC3B,0
1213,ENSG00000075426,FOSL2,7
1214,ENSG00000075429,CACNG5,21
1215,ENSG00000075461,CACNG4,45
1216,ENSG00000075539,FRYL,0
1217,ENSG00000075568,TMEM131,0
1218,ENSG00000075618,FSCN1,2
1219,ENSG00000075624,ACTB,159
1220,ENSG00000075643,MOCOS,0
1221,ENSG00000075651,PLD1,5
1222,ENSG00000075673,ATP12A,18
1223,ENSG00000075702,WDR62,2
1224,ENSG00000075711,DLG1,32
1225,ENSG00000075785,RAB7A,17
1226,ENSG00000075790,BCAP29,0
1227,ENSG00000075826,SEC31B,10
1228,ENSG00000075856,SART3,10
1229,ENSG00000075884,ARHGAP15,0
1230,ENSG00000075891,PAX2,2
1231,ENSG00000075914,EXOSC7,23
1232,ENSG00000075945,KIFAP3,8
1233,ENSG00000075975,MKRN2,0
1234,ENSG00000076003,MCM6,36
1235,ENSG00000076043,REXO2,0
1236,ENSG00000076053,RBM7,14
1237,ENSG00000076067,RBMS2,0
1238,ENSG00000076108,BAZ2A,8
1239,ENSG00000076201,PTPN23,6
1240,ENSG00000076242,MLH1,18
1241,ENSG00000076248,UNG,3
1242,ENSG00000076258,FMO4,0
1243,ENSG00000076321,KLHL20,32
1244,ENSG00000076344,RGS11,1
1245,ENSG00000076351,SLC46A1,0
1246,ENSG00000076356,PLXNA2,11
1247,ENSG00000076382,SPAG5,2
1248,ENSG00000076513,ANKRD13A,0
1249,ENSG00000076554,TPD52,0
1250,ENSG00000076555,ACACB,2
1251,ENSG00000076604,TRAF4,5
1252,ENSG00000076641,PAG1,2
1253,ENSG00000076650,GPATCH1,0
1254,ENSG00000076685,NT5C2,10
1255,ENSG00000076706,MCAM,2
1256,ENSG00000076716,GPC4,11
1257,ENSG00000076770,MBNL3,1
1258,ENSG00000076826,CAMSAP3,4
1259,ENSG00000076864,RAP1GAP,1
1260,ENSG00000076924,XAB2,73
1261,ENSG00000076928,ARHGEF1,8
1262,ENSG00000076944,STXBP2,4
1263,ENSG00000076984,MAP2K7,10
1264,ENSG00000077009,NMRK2,1
1265,ENSG00000077044,DGKD,0
1266,ENSG00000077063,CTTNBP2,23
1267,ENSG00000077080,ACTL6B,43
1268,ENSG00000077092,RARB,7
1269,ENSG00000077097,TOP2B,3
1270,ENSG00000077147,TM9SF3,0
1271,ENSG00000077150,NFKB2,15
1272,ENSG00000077152,UBE2T,13
1273,ENSG00000077157,PPP1R12B,2
1274,ENSG00000077232,DNAJC10,4
1275,ENSG00000077235,GTF3C1,8
1276,ENSG00000077238,IL4R,11
1277,ENSG00000077254,USP33,8
1278,ENSG00000077264,PAK3,9
1279,ENSG00000077274,CAPN6,1
1280,ENSG00000077279,DCX,4
1281,ENSG00000077312,SNRPA,51
1282,ENSG00000077348,EXOSC5,23
1283,ENSG00000077380,DYNC1I2,29
1284,ENSG00000077420,APBB1IP,11
1285,ENSG00000077454,LRCH4,0
1286,ENSG00000077458,FAM76B,0
1287,ENSG00000077463,SIRT6,4
1288,ENSG00000077498,TYR,2
1289,ENSG00000077522,ACTN2,13
1290,ENSG00000077549,CAPZB,25
1291,ENSG00000077585,GPR137B,0
1292,ENSG00000077616,NAALAD2,0
1293,ENSG00000077684,JADE1,4
1294,ENSG00000077713,SLC25A43,0
1295,ENSG00000077721,UBE2A,15
1296,ENSG00000077782,FGFR1,40
1297,ENSG00000077800,FKBP6,4
1298,ENSG00000077935,SMC1B,8
1299,ENSG00000077942,FBLN1,4
1300,ENSG00000077943,ITGA8,21
1301,ENSG00000077984,CST7,0
1302,ENSG00000078018,MAP2,0
1303,ENSG00000078043,PIAS2,2
1304,ENSG00000078053,AMPH,10
1305,ENSG00000078061,ARAF,0
1306,ENSG00000078070,MCCC1,3
1307,ENSG00000078098,FAP,1
1308,ENSG00000078114,NEBL,0
1309,ENSG00000078124,ACER3,6
1310,ENSG00000078140,UBE2K,9
1311,ENSG00000078142,PIK3C3,26
1312,ENSG00000078177,N4BP2,0
1313,ENSG00000078237,TIGAR,4
1314,ENSG00000078246,TULP3,5
1315,ENSG00000078269,SYNJ2,11
1316,ENSG00000078295,ADCY2,0
1317,ENSG00000078304,PPP2R5C,23
1318,ENSG00000078328,RBFOX1,1
1319,ENSG00000078369,GNB1,160
1320,ENSG00000078399,HOXA9,3
1321,ENSG00000078401,EDN1,5
1322,ENSG00000078403,MLLT10,5
1323,ENSG00000078487,ZCWPW1,0
1324,ENSG00000078549,ADCYAP1R1,0
1325,ENSG00000078579,FGF20,14
1326,ENSG00000078589,P2RY10,0
1327,ENSG00000078596,ITM2A,0
1328,ENSG00000078618,NRDC,2
1329,ENSG00000078668,VDAC3,10
1330,ENSG00000078674,PCM1,4
1331,ENSG00000078687,TNRC6C,0
1332,ENSG00000078699,CBFA2T2,4
1333,ENSG00000078725,BRINP1,0
1334,ENSG00000078747,ITCH,18
1335,ENSG00000078795,PKD2L2,0
1336,ENSG00000078804,TP53INP2,0
1337,ENSG00000078808,SDF4,0
1338,ENSG00000078814,MYH7B,0
1339,ENSG00000078898,BPIFB2,0
1340,ENSG00000078900,TP73,7
1341,ENSG00000078902,TOLLIP,8
1342,ENSG00000079102,RUNX1T1,6
1343,ENSG00000079112,CDH17,16
1344,ENSG00000079134,THOC1,14
1345,ENSG00000079150,FKBP7,0
1346,ENSG00000079156,OSBPL6,0
1347,ENSG00000079215,SLC1A3,1
1348,ENSG00000079246,XRCC5,43
1349,ENSG00000079257,LXN,1
1350,ENSG00000079277,MKNK1,3
1351,ENSG00000079308,TNS1,0
1352,ENSG00000079313,REXO1,1
1353,ENSG00000079332,SAR1A,14
1354,ENSG00000079335,CDC14A,3
1355,ENSG00000079337,RAPGEF3,5
1356,ENSG00000079387,SENP1,2
1357,ENSG00000079393,DUSP13B,0
1358,ENSG00000079432,CIC,1
1359,ENSG00000079435,LIPE,3
1360,ENSG00000079459,FDFT1,0
1361,ENSG00000079462,PAFAH1B3,7
1362,ENSG00000079482,OPHN1,0
1363,ENSG00000079557,AFM,0
1364,ENSG00000079616,KIF22,0
1365,ENSG00000079689,SCGN,0
1366,ENSG00000079691,CARMIL1,2
1367,ENSG00000079739,PGM1,0
1368,ENSG00000079785,DDX1,10
1369,ENSG00000079805,DNM2,15
1370,ENSG00000079819,EPB41L2,8
1371,ENSG00000079841,RIMS1,11
1372,ENSG00000079931,MOXD1,0
1373,ENSG00000079950,STX7,27
1374,ENSG00000079999,KEAP1,52
1375,ENSG00000080166,DCT,1
1376,ENSG00000080189,SLC35C2,0
1377,ENSG00000080200,CRYBG3,0
1378,ENSG00000080224,EPHA6,2
1379,ENSG00000080293,SCTR,4
1380,ENSG00000080298,RFX3,0
1381,ENSG00000080345,RIF1,2
1382,ENSG00000080371,RAB21,0
1383,ENSG00000080493,SLC4A4,0
1384,ENSG00000080503,SMARCA2,35
1385,ENSG00000080511,RDH8,0
1386,ENSG00000080546,SESN1,6
1387,ENSG00000080561,MID2,1
1388,ENSG00000080573,COL5A3,9
1389,ENSG00000080603,SRCAP,13
1390,ENSG00000080608,PUM3,0
1391,ENSG00000080618,CPB2,2
1392,ENSG00000080644,CHRNA3,12
1393,ENSG00000080709,KCNN2,0
1394,ENSG00000080802,CNOT4,12
1395,ENSG00000080815,PSEN1,21
1396,ENSG00000080819,CPOX,0
1397,ENSG00000080822,CLDND1,0
1398,ENSG00000080823,MOK,0
1399,ENSG00000080824,HSP90AA1,131
1400,ENSG00000080839,RBL1,10
1401,ENSG00000080845,DLGAP4,3
1402,ENSG00000080854,IGSF9B,0
1403,ENSG00000080986,NDC80,23
1404,ENSG00000081014,AP4E1,19
1405,ENSG00000081019,RSBN1,0
1406,ENSG00000081026,MAGI3,4
1407,ENSG00000081051,AFP,1
1408,ENSG00000081052,COL4A4,4
1409,ENSG00000081059,TCF7,16
1410,ENSG00000081087,OSTM1,1
1411,ENSG00000081138,CDH7,9
1412,ENSG00000081148,IMPG2,0
1413,ENSG00000081154,PCNP,0
1414,ENSG00000081177,EXD2,0
1415,ENSG00000081181,ARG2,1
1416,ENSG00000081189,MEF2C,9
1417,ENSG00000081237,PTPRC,10
1418,ENSG00000081248,CACNA1S,31
1419,ENSG00000081277,PKP1,7
1420,ENSG00000081307,UBA5,3
1421,ENSG00000081320,STK17B,0
1422,ENSG00000081479,LRP2,23
1423,ENSG00000081692,JMJD4,0
1424,ENSG00000081721,DUSP12,0
1425,ENSG00000081760,AACS,1
1426,ENSG00000081791,DELE1,0
1427,ENSG00000081800,SLC13A1,0
1428,ENSG00000081803,CADPS2,0
1429,ENSG00000081853,PCDHGA2,0
1430,ENSG00000081870,IFT25,14
1431,ENSG00000081913,PHLPP1,8
1432,ENSG00000081923,ATP8B1,7
1433,ENSG00000081985,IL12RB2,6
1434,ENSG00000082014,SMARCD3,36
1435,ENSG00000082068,WDR70,34
1436,ENSG00000082074,FYB1,10
1437,ENSG00000082126,MPP4,1
1438,ENSG00000082146,STRADB,4
1439,ENSG00000082153,BZW1,0
1440,ENSG00000082175,PGR,18
1441,ENSG00000082196,C1QTNF3,0
1442,ENSG00000082212,ME2,2
1443,ENSG00000082213,C5orf22,0
1444,ENSG00000082258,CCNT2,50
1445,ENSG00000082269,FAM135A,0
1446,ENSG00000082293,COL19A1,0
1447,ENSG00000082397,EPB41L3,5
1448,ENSG00000082438,COBLL1,0
1449,ENSG00000082458,DLG3,22
1450,ENSG00000082482,KCNK2,3
1451,ENSG00000082497,SERTAD4,0
1452,ENSG00000082512,TRAF5,16
1453,ENSG00000082516,GEMIN5,15
1454,ENSG00000082556,OPRK1,0
1455,ENSG00000082641,NFE2L1,2
1456,ENSG00000082684,SEMA5B,1
